PORT,VALUE
39161,4
39162,1
39163,4
39164,1
39165,6
39166,7
39167,3
39168,3
39169,2
39170,4
39171,0
39172,3
39173,3
39174,5
39175,18
39176,6
39177,3
39178,9
39179,4
39180,7
39181,8
39182,7
39183,4
39184,1
39185,13
39186,6
39187,6
39188,3
39189,1
39190,2
39191,5
39192,15
39193,1
39194,7
39195,1
39196,1
39197,5
39198,2
39199,2
39200,6
39201,5
39202,8
39203,2
39204,10
39205,1
39206,2
39207,4
39208,6
39209,8
39210,4
39211,6
39212,3
39213,7
39214,10
39215,5
39216,9
39217,6
39218,4
39219,5
39220,10
39221,4
39222,7
39223,4
39224,2
39225,6
39226,7
39227,0
39228,1
39229,7
39230,14
39231,3
39232,2
39233,5
39234,0
39235,2
39236,17
39237,2
39238,9
39239,6
39240,4
39241,2
39242,1
39243,3
39244,8
39245,3
39246,13
39247,8
39248,2
39249,6
39250,11
39251,1
39252,12
39253,6
39254,4
39255,2
39256,11
39257,2
39258,6
39259,2
39260,5
39261,0
39262,10
39263,6
39264,8
39265,9
39266,3
39267,4
39268,6
39269,10
39270,11
39271,5
39272,17
39273,5
39274,6
39275,9
39276,8
39277,3
39278,9
39279,3
39280,10
39281,16
39282,9
39283,7
39284,12
39285,3
39286,8
39287,14
39288,7
39289,9
39290,12
39291,3
39292,5
39293,7
39294,5
39295,8
39296,11
39297,1
39298,5
39299,7
39300,3
39301,3
39302,6
39303,6
39304,5
39305,2
39306,3
39307,0
39308,7
39309,5
39310,7
39311,5
39312,4
39313,3
39314,7
39315,3
39316,10
39317,7
39318,3
39319,9
39320,13
39321,2
39322,5
39323,10
39324,2
39325,9
39326,9
39327,1
39328,8
39329,13
39330,2
39331,4
39332,4
39333,2
39334,6
39335,6
39336,4
39337,3
39338,13
39339,1
39340,7
39341,14
39342,2
39343,6
39344,10
39345,11
39346,2
39347,9
39348,3
39349,9
39350,5
39351,8
39352,6
39353,5
39354,4
39355,3
39356,2
39357,4
39358,2
39359,2
39360,5
39361,1
39362,3
39363,1
39364,3
39365,2
39366,5
39367,3
39368,3
39369,4
39370,3
39371,11
39372,4
39373,4
39374,9
39375,5
39376,6
39377,8
39378,7
39379,3
39380,5
39381,8
39382,12
39383,3
39384,18
39385,6
39386,8
39387,11
39388,4
39389,6
39390,12
39391,4
39392,6
39393,2
39394,4
39395,5
39396,3
39397,11
39398,12
39399,9
39400,9
39401,3
39402,3
39403,8
39404,4
39405,9
39406,8
39407,8
39408,5
39409,4
39410,5
39411,8
39412,10
39413,12
39414,12
39415,10
39416,10
39417,17
39418,12
39419,5
39420,16
39421,8
39422,7
39423,19
39424,11
39425,4
39426,15
39427,7
39428,4
39429,3
39430,3
39431,4
39432,11
39433,4
39434,5
39435,4
39436,4
39437,2
39438,5
39439,6
39440,6
39441,3
39442,5
39443,3
39444,5
39445,2
39446,10
39447,1
39448,4
39449,10
39450,5
39451,1
39452,7
39453,3
39454,3
39455,10
39456,8
39457,3
39458,5
39459,6
39460,9
39461,10
39462,7
39463,5
39464,5
39465,5
39466,14
39467,5
39468,8
39469,4
39470,11
39471,5
39472,9
39473,11
39474,8
39475,2
39476,4
39477,7
39478,9
39479,9
39480,9
39481,6
39482,11
39483,5
39484,5
39485,6
39486,1
39487,2
39488,9
39489,7
39490,4
39491,4
39492,6
39493,7
39494,0
39495,7
39496,3
39497,4
39498,9
39499,6
39500,10
39501,7
39502,8
39503,6
39504,8
39505,3
39506,6
39507,2
39508,6
39509,9
39510,4
39511,3
39512,12
39513,3
39514,4
39515,6
39516,3
39517,9
39518,1
39519,4
39520,7
39521,6
39522,2
39523,6
39524,15
39525,2
39526,10
39527,17
39528,6
39529,2
39530,11
39531,4
39532,5
39533,1
39534,5
39535,7
39536,6
39537,10
39538,4
39539,7
39540,7
39541,3
39542,5
39543,9
39544,6
39545,7
39546,2
39547,5
39548,3
39549,7
39550,3
39551,6
39552,1
39553,11
39554,10
39555,3
39556,6
39557,4
39558,11
39559,13
39560,11
39561,9
39562,5
39563,12
39564,2
39565,3
39566,4
39567,0
39568,3
39569,12
39570,4
39571,2
39572,10
39573,1
39574,5
39575,13
39576,8
39577,5
39578,5
39579,2
39580,2
39581,5
39582,1
39583,10
39584,4
39585,4
39586,8
39587,4
39588,7
39589,3
39590,3
39591,6
39592,4
39593,0
39594,8
39595,0
39596,2
39597,5
39598,3
39599,8
39600,2
39601,2
39602,3
39603,8
39604,6
39605,6
39606,5
39607,5
39608,6
39609,9
39610,2
39611,5
39612,5
39613,4
39614,5
39615,8
39616,10
39617,4
39618,4
39619,2
39620,5
39621,2
39622,2
39623,0
39624,3
39625,7
39626,5
39627,6
39628,10
39629,6
39630,6
39631,9
39632,1
39633,2
39634,6
39635,7
39636,4
39637,11
39638,6
39639,8
39640,5
39641,6
39642,3
39643,4
39644,12
39645,0
39646,2
39647,5
39648,1
39649,9
39650,0
39651,2
39652,12
39653,0
39654,10
39655,17
39656,3
39657,8
39658,8
39659,8
39660,4
39661,8
39662,5
39663,5
39664,4
39665,6
39666,3
39667,12
39668,3
39669,7
39670,9
39671,8
39672,1
39673,6
39674,2
39675,2
39676,7
39677,6
39678,3
39679,10
39680,6
39681,1
39682,17
39683,8
39684,2
39685,16
39686,6
39687,3
39688,8
39689,5
39690,6
39691,22
39692,6
39693,10
39694,8
39695,1
39696,9
39697,5
39698,11
39699,10
39700,8
39701,4
39702,8
39703,3
39704,5
39705,7
39706,6
39707,1
39708,7
39709,2
39710,4
39711,3
39712,4
39713,8
39714,9
39715,5
39716,8
39717,9
39718,5
39719,6
39720,4
39721,6
39722,6
39723,3
39724,7
39725,6
39726,9
39727,3
39728,7
39729,7
39730,6
39731,7
39732,1
39733,9
39734,3
39735,2
39736,4
39737,5
39738,6
39739,11
39740,7
39741,9
39742,9
39743,9
39744,8
39745,9
39746,5
39747,8
39748,5
39749,5
39750,7
39751,5
39752,7
39753,2
39754,4
39755,9
39756,8
39757,8
39758,10
39759,7
39760,4
39761,9
39762,6
39763,2
39764,4
39765,7
39766,7
39767,7
39768,5
39769,5
39770,8
39771,6
39772,2
39773,3
39774,10
39775,1
39776,10
39777,5
39778,6
39779,3
39780,9
39781,5
39782,5
39783,16
39784,10
39785,3
39786,10
39787,6
39788,7
39789,8
39790,1
39791,2
39792,6
39793,4
39794,2
39795,9
39796,5
39797,4
39798,13
39799,5
39800,5
39801,8
39802,6
39803,7
39804,4
39805,11
39806,4
39807,6
39808,11
39809,5
39810,7
39811,7
39812,10
39813,3
39814,3
39815,5
39816,5
39817,5
39818,6
39819,0
39820,2
39821,5
39822,5
39823,10
39824,7
39825,3
39826,13
39827,5
39828,10
39829,6
39830,6
39831,5
39832,17
39833,7
39834,4
39835,19
39836,4
39837,11
39838,12
39839,7
39840,3
39841,5
39842,19
39843,1
39844,6
39845,2
39846,2
39847,4
39848,3
39849,6
39850,8
39851,3
39852,11
39853,5
39854,9
39855,6
39856,7
39857,4
39858,2
39859,10
39860,9
39861,1
39862,4
39863,4
39864,3
39865,5
39866,4
39867,5
39868,3
39869,11
39870,6
39871,12
39872,7
39873,1
39874,6
39875,9
39876,2
39877,5
39878,12
39879,1
39880,7
39881,4
39882,5
39883,5
39884,3
39885,5
39886,6
39887,6
39888,8
39889,4
39890,6
39891,3
39892,3
39893,5
39894,5
39895,3
39896,7
39897,5
39898,6
39899,8
39900,3
39901,9
39902,7
39903,6
39904,9
39905,3
39906,7
39907,10
39908,4
39909,3
39910,12
39911,6
39912,6
39913,10
39914,2
39915,4
39916,11
39917,5
39918,8
39919,9
39920,17
39921,4
39922,10
39923,9
39924,7
39925,6
39926,2
39927,12
39928,6
39929,8
39930,9
39931,3
39932,1
39933,7
39934,2
39935,3
39936,5
39937,0
39938,0
39939,5
39940,2
39941,0
39942,2
39943,2
39944,5
39945,9
39946,5
39947,10
39948,11
39949,3
39950,6
39951,7
39952,4
39953,6
39954,10
39955,8
39956,1
39957,7
39958,3
39959,5
39960,5
39961,4
39962,5
39963,7
39964,7
39965,4
39966,4
39967,4
39968,8
39969,2
39970,4
39971,3
39972,13
39973,6
39974,3
39975,7
39976,6
39977,2
39978,8
39979,1
39980,0
39981,3
39982,4
39983,2
39984,10
39985,4
39986,8
39987,7
39988,4
39989,4
39990,7
39991,3
39992,11
39993,5
39994,8
39995,2
39996,8
39997,2
39998,2
39999,2
40000,5
40001,2
40002,4
40003,2
40004,3
40005,5
40006,3
40007,8
40008,5
40009,6
40010,5
40011,8
40012,7
40013,6
40014,8
40015,2
40016,3
40017,5
40018,9
40019,7
40020,7
40021,9
40022,13
40023,2
40024,13
40025,4
40026,3
40027,10
40028,3
40029,5
40030,5
40031,8
40032,2
40033,8
40034,10
40035,9
40036,2
40037,1
40038,10
40039,1
40040,11
40041,6
40042,2
40043,5
40044,6
40045,0
40046,10
40047,5
40048,11
40049,11
40050,9
40051,4
40052,4
40053,4
40054,5
40055,6
40056,7
40057,6
40058,4
40059,4
40060,7
40061,5
40062,3
40063,5
40064,5
40065,8
40066,4
40067,10
40068,7
40069,4
40070,5
40071,4
40072,3
40073,15
40074,6
40075,4
40076,17
40077,0
40078,11
40079,3
40080,0
40081,6
40082,10
40083,3
40084,8
40085,11
40086,2
40087,7
40088,10
40089,0
40090,5
40091,7
40092,5
40093,12
40094,5
40095,8
40096,5
40097,7
40098,6
40099,9
40100,6
40101,5
40102,8
40103,10
40104,4
40105,8
40106,6
40107,5
40108,9
40109,2
40110,5
40111,9
40112,10
40113,4
40114,9
40115,10
40116,0
40117,7
40118,15
40119,4
40120,16
40121,8
40122,7
40123,13
40124,7
40125,7
40126,12
40127,9
40128,6
40129,12
40130,1
40131,7
40132,14
40133,2
40134,3
40135,3
40136,5
40137,6
40138,5
40139,6
40140,13
40141,6
40142,4
40143,12
40144,2
40145,4
40146,13
40147,5
40148,11
40149,5
40150,2
40151,4
40152,11
40153,3
40154,6
40155,9
40156,9
40157,4
40158,12
40159,14
40160,2
40161,11
40162,16
40163,2
40164,8
40165,11
40166,5
40167,10
40168,10
40169,6
40170,7
40171,13
40172,3
40173,11
40174,4
40175,12
40176,15
40177,1
40178,7
40179,7
40180,9
40181,10
40182,2
40183,17
40184,10
40185,10
40186,10
40187,6
40188,8
40189,9
40190,7
40191,11
40192,5
40193,8
40194,8
40195,4
40196,2
40197,2
40198,2
40199,11
40200,12
40201,5
40202,8
40203,4
40204,1
40205,5
40206,1
40207,7
40208,11
40209,5
40210,14
40211,8
40212,9
40213,12
40214,1
40215,6
40216,14
40217,7
40218,7
40219,9
40220,5
40221,6
40222,10
40223,3
40224,8
40225,7
40226,13
40227,8
40228,11
40229,9
40230,0
40231,9
40232,3
40233,4
40234,9
40235,7
40236,4
40237,4
40238,8
40239,2
40240,0
40241,4
40242,0
40243,7
40244,2
40245,10
40246,3
40247,4
40248,2
40249,15
40250,8
40251,5
40252,0
40253,8
40254,3
40255,14
40256,11
40257,2
40258,12
40259,10
40260,5
40261,3
40262,5
40263,2
40264,6
40265,5
40266,4
40267,5
40268,4
40269,7
40270,9
40271,3
40272,5
40273,5
40274,8
40275,8
40276,78
40277,9
40278,4
40279,2
40280,10
40281,8
40282,7
40283,13
40284,7
40285,7
40286,11
40287,8
40288,3
40289,11
40290,5
40291,6
40292,6
40293,2
40294,9
40295,11
40296,4
40297,10
40298,9
40299,4
40300,7
40301,16
40302,8
40303,8
40304,12
40305,7
40306,1
40307,11
40308,8
40309,7
40310,12
40311,8
40312,8
40313,9
40314,12
40315,6
40316,2
40317,10
40318,3
40319,3
40320,15
40321,1
40322,12
40323,12
40324,4
40325,13
40326,9
40327,8
40328,10
40329,1
40330,15
40331,8
40332,4
40333,18
40334,10
40335,13
40336,6
40337,11
40338,21
40339,6
40340,9
40341,22
40342,10
40343,10
40344,14
40345,3
40346,9
40347,7
40348,9
40349,4
40350,13
40351,5
40352,5
40353,9
40354,8
40355,6
40356,17
40357,5
40358,4
40359,11
40360,3
40361,3
40362,21
40363,3
40364,16
40365,10
40366,6
40367,3
40368,6
40369,5
40370,5
40371,10
40372,8
40373,4
40374,14
40375,12
40376,8
40377,7
40378,3
40379,5
40380,15
40381,6
40382,9
40383,5
40384,8
40385,5
40386,3
40387,9
40388,11
40389,9
40390,7
40391,11
40392,4
40393,5
40394,5
40395,7
40396,3
40397,14
40398,5
40399,7
40400,7
40401,11
40402,3
40403,7
40404,10
40405,4
40406,4
40407,4
40408,2
40409,10
40410,1
40411,4
40412,6
40413,9
40414,3
40415,10
40416,7
40417,5
40418,8
40419,8
40420,0
40421,11
40422,5
40423,5
40424,6
40425,2
40426,0
40427,3
40428,5
40429,5
40430,0
40431,11
40432,10
40433,9
40434,2
40435,5
40436,4
40437,3
40438,7
40439,12
40440,3
40441,11
40442,10
40443,4
40444,7
40445,3
40446,8
40447,8
40448,3
40449,6
40450,10
40451,6
40452,10
40453,7
40454,9
40455,10
40456,8
40457,10
40458,4
40459,2
40460,9
40461,6
40462,3
40463,6
40464,8
40465,3
40466,11
40467,4
40468,6
40469,9
40470,20
40471,5
40472,13
40473,10
40474,3
40475,7
40476,20
40477,3
40478,17
40479,14
40480,6
40481,10
40482,5
40483,2
40484,7
40485,2
40486,4
40487,7
40488,2
40489,7
40490,3
40491,1
40492,4
40493,6
40494,7
40495,5
40496,8
40497,3
40498,5
40499,8
40500,5
40501,4
40502,13
40503,7
40504,12
40505,7
40506,6
40507,3
40508,4
40509,3
40510,11
40511,10
40512,5
40513,13
40514,9
40515,8
40516,10
40517,5
40518,8
40519,9
40520,9
40521,15
40522,7
40523,4
40524,3
40525,9
40526,2
40527,5
40528,12
40529,5
40530,1
40531,4
40532,7
40533,1
40534,12
40535,8
40536,0
40537,10
40538,8
40539,7
40540,10
40541,0
40542,9
40543,3
40544,3
40545,8
40546,5
40547,9
40548,8
40549,2
40550,7
40551,13
40552,4
40553,12
40554,10
40555,4
40556,10
40557,5
40558,9
40559,8
40560,6
40561,3
40562,6
40563,10
40564,8
40565,2
40566,10
40567,0
40568,2
40569,8
40570,1
40571,7
40572,4
40573,4
40574,8
40575,4
40576,6
40577,2
40578,0
40579,7
40580,4
40581,4
40582,2
40583,6
40584,7
40585,0
40586,10
40587,3
40588,4
40589,10
40590,5
40591,8
40592,11
40593,0
40594,6
40595,5
40596,1
40597,14
40598,10
40599,9
40600,11
40601,9
40602,5
40603,8
40604,10
40605,10
40606,0
40607,11
40608,11
40609,8
40610,12
40611,4
40612,6
40613,10
40614,3
40615,8
40616,4
40617,13
40618,4
40619,8
40620,6
40621,7
40622,7
40623,11
40624,2
40625,10
40626,8
40627,3
40628,5
40629,6
40630,10
40631,5
40632,6
40633,9
40634,1
40635,9
40636,6
40637,2
40638,9
40639,0
40640,6
40641,6
40642,1
40643,11
40644,6
40645,5
40646,11
40647,8
40648,8
40649,9
40650,11
40651,5
40652,16
40653,9
40654,8
40655,10
40656,11
40657,8
40658,10
40659,16
40660,3
40661,3
40662,16
40663,2
40664,11
40665,13
40666,6
40667,9
40668,8
40669,6
40670,13
40671,15
40672,6
40673,8
40674,4
40675,5
40676,6
40677,8
40678,8
40679,3
40680,9
40681,8
40682,4
40683,14
40684,2
40685,6
40686,12
40687,0
40688,3
40689,7
40690,0
40691,3
40692,9
40693,4
40694,4
40695,5
40696,4
40697,4
40698,16
40699,0
40700,2
40701,10
40702,4
40703,7
40704,7
40705,5
40706,5
40707,7
40708,6
40709,8
40710,5
40711,3
40712,6
40713,4
40714,5
40715,7
40716,5
40717,7
40718,6
40719,2
40720,4
40721,6
40722,7
40723,3
40724,8
40725,6
40726,0
40727,6
40728,7
40729,0
40730,12
40731,4
40732,3
40733,12
40734,3
40735,3
40736,11
40737,6
40738,3
40739,11
40740,7
40741,8
40742,7
40743,11
40744,1
40745,3
40746,6
40747,2
40748,2
40749,8
40750,3
40751,6
40752,13
40753,3
40754,6
40755,9
40756,4
40757,9
40758,5
40759,6
40760,5
40761,9
40762,3
40763,8
40764,7
40765,6
40766,6
40767,12
40768,8
40769,6
40770,0
40771,9
40772,7
40773,6
40774,12
40775,1
40776,8
40777,6
40778,1
40779,17
40780,6
40781,3
40782,8
40783,6
40784,1
40785,5
40786,5
40787,3
40788,9
40789,7
40790,5
40791,10
40792,3
40793,6
40794,12
40795,8
40796,3
40797,11
40798,11
40799,4
40800,6
40801,17
40802,5
40803,8
40804,15
40805,7
40806,3
40807,15
40808,6
40809,7
40810,13
40811,7
40812,3
40813,4
40814,4
40815,9
40816,5
40817,7
40818,3
40819,8
40820,6
40821,5
40822,3
40823,4
40824,5
40825,9
40826,6
40827,9
40828,8
40829,11
40830,6
40831,5
40832,1
40833,10
40834,8
40835,2
40836,5
40837,12
40838,3
40839,4
40840,5
40841,6
40842,4
40843,3
40844,16
40845,2
40846,2
40847,6
40848,8
40849,8
40850,11
40851,4
40852,5
40853,11
40854,11
40855,13
40856,15
40857,8
40858,3
40859,12
40860,5
40861,8
40862,6
40863,6
40864,7
40865,10
40866,4
40867,4
40868,8
40869,6
40870,4
40871,5
40872,9
40873,8
40874,13
40875,7
40876,6
40877,9
40878,5
40879,6
40880,8
40881,9
40882,5
40883,8
40884,6
40885,3
40886,1
40887,7
40888,4
40889,4
40890,9
40891,4
40892,1
40893,7
40894,3
40895,1
40896,9
40897,3
40898,3
40899,8
40900,3
40901,7
40902,8
40903,5
40904,2
40905,8
40906,6
40907,8
40908,6
40909,10
40910,11
40911,8
40912,3
40913,11
40914,4
40915,0
40916,9
40917,11
40918,10
40919,12
40920,8
40921,0
40922,9
40923,7
40924,0
40925,7
40926,2
40927,0
40928,12
40929,4
40930,9
40931,4
40932,5
40933,2
40934,7
40935,4
40936,5
40937,6
40938,7
40939,3
40940,7
40941,4
40942,1
40943,5
40944,3
40945,10
40946,5
40947,5
40948,4
40949,3
40950,10
40951,7
40952,13
40953,13
40954,3
40955,8
40956,14
40957,6
40958,8
40959,11
40960,0
40961,3
40962,13
40963,0
40964,6
40965,6
40966,12
40967,6
40968,13
40969,3
40970,8
40971,7
40972,4
40973,4
40974,12
40975,5
40976,6
40977,3
40978,3
40979,0
40980,2
40981,4
40982,3
40983,0
40984,4
40985,9
40986,4
40987,2
40988,3
40989,2
40990,2
40991,4
40992,6
40993,8
40994,9
40995,4
40996,14
40997,4
40998,1
40999,2
41000,8
41001,6
41002,8
41003,9
41004,1
41005,3
41006,10
41007,2
41008,8
41009,2
41010,4
41011,9
41012,1
41013,14
41014,4
41015,8
41016,7
41017,5
41018,5
41019,5
41020,8
41021,6
41022,7
41023,5
41024,3
41025,5
41026,14
41027,2
41028,5
41029,3
41030,3
41031,10
41032,6
41033,8
41034,12
41035,11
41036,10
41037,10
41038,6
41039,8
41040,11
41041,8
41042,3
41043,3
41044,7
41045,7
41046,4
41047,2
41048,4
41049,5
41050,6
41051,5
41052,9
41053,11
41054,5
41055,4
41056,2
41057,5
41058,4
41059,12
41060,6
41061,10
41062,7
41063,8
41064,7
41065,9
41066,11
41067,3
41068,8
41069,12
41070,3
41071,3
41072,6
41073,9
41074,6
41075,6
41076,4
41077,9
41078,7
41079,5
41080,9
41081,5
41082,10
41083,7
41084,4
41085,8
41086,5
41087,4
41088,5
41089,8
41090,4
41091,3
41092,2
41093,4
41094,9
41095,1
41096,7
41097,3
41098,5
41099,4
41100,6
41101,1
41102,3
41103,9
41104,1
41105,3
41106,7
41107,5
41108,2
41109,9
41110,9
41111,4
41112,2
41113,7
41114,1
41115,3
41116,5
41117,2
41118,4
41119,9
41120,1
41121,5
41122,2
41123,6
41124,9
41125,9
41126,3
41127,5
41128,10
41129,7
41130,4
41131,3
41132,5
41133,6
41134,7
41135,5
41136,2
41137,7
41138,0
41139,2
41140,3
41141,6
41142,1
41143,3
41144,16
41145,5
41146,4
41147,7
41148,2
41149,1
41150,14
41151,1
41152,6
41153,9
41154,4
41155,3
41156,7
41157,5
41158,8
41159,7
41160,10
41161,8
41162,4
41163,9
41164,5
41165,6
41166,6
41167,3
41168,10
41169,0
41170,5
41171,7
41172,4
41173,5
41174,2
41175,4
41176,4
41177,5
41178,7
41179,1
41180,8
41181,9
41182,8
41183,5
41184,3
41185,8
41186,2
41187,9
41188,9
41189,7
41190,6
41191,5
41192,9
41193,5
41194,11
41195,10
41196,2
41197,8
41198,3
41199,2
41200,9
41201,13
41202,5
41203,6
41204,10
41205,3
41206,7
41207,10
41208,13
41209,9
41210,11
41211,12
41212,3
41213,4
41214,5
41215,11
41216,3
41217,6
41218,6
41219,8
41220,9
41221,8
41222,6
41223,3
41224,5
41225,1
41226,4
41227,4
41228,1
41229,0
41230,8
41231,4
41232,9
41233,4
41234,5
41235,0
41236,2
41237,7
41238,0
41239,2
41240,9
41241,7
41242,3
41243,8
41244,7
41245,2
41246,9
41247,11
41248,6
41249,8
41250,13
41251,2
41252,8
41253,7
41254,3
41255,11
41256,14
41257,7
41258,15
41259,12
41260,2
41261,7
41262,6
41263,10
41264,9
41265,7
41266,7
41267,9
41268,11
41269,8
41270,4
41271,5
41272,10
41273,8
41274,8
41275,6
41276,5
41277,7
41278,6
41279,8
41280,8
41281,8
41282,7
41283,17
41284,8
41285,15
41286,7
41287,7
41288,4
41289,16
41290,1
41291,16
41292,7
41293,8
41294,14
41295,7
41296,1
41297,5
41298,9
41299,14
41300,12
41301,6
41302,7
41303,15
41304,13
41305,13
41306,9
41307,11
41308,8
41309,3
41310,11
41311,13
41312,2
41313,9
41314,10
41315,9
41316,12
41317,5
41318,2
41319,7
41320,1
41321,2
41322,8
41323,3
41324,10
41325,4
41326,2
41327,4
41328,6
41329,4
41330,9
41331,1
41332,4
41333,4
41334,3
41335,8
41336,6
41337,3
41338,7
41339,11
41340,5
41341,9
41342,9
41343,7
41344,8
41345,7
41346,8
41347,7
41348,7
41349,0
41350,12
41351,2
41352,4
41353,8
41354,9
41355,11
41356,6
41357,9
41358,9
41359,8
41360,2
41361,10
41362,10
41363,6
41364,9
41365,4
41366,7
41367,6
41368,7
41369,8
41370,4
41371,4
41372,5
41373,6
41374,3
41375,3
41376,9
41377,2
41378,8
41379,5
41380,0
41381,7
41382,6
41383,3
41384,9
41385,7
41386,4
41387,5
41388,4
41389,2
41390,5
41391,9
41392,0
41393,6
41394,10
41395,0
41396,2
41397,5
41398,5
41399,1
41400,7
41401,7
41402,6
41403,7
41404,6
41405,10
41406,7
41407,5
41408,4
41409,10
41410,9
41411,6
41412,8
41413,0
41414,5
41415,7
41416,2
41417,3
41418,3
41419,4
41420,3
41421,5
41422,6
41423,4
41424,7
41425,9
41426,3
41427,4
41428,4
41429,5
41430,8
41431,4
41432,6
41433,8
41434,2
41435,10
41436,3
41437,0
41438,8
41439,6
41440,1
41441,11
41442,9
41443,4
41444,5
41445,17
41446,6
41447,1
41448,9
41449,0
41450,4
41451,10
41452,5
41453,5
41454,4
41455,10
41456,5
41457,9
41458,5
41459,9
41460,6
41461,5
41462,9
41463,5
41464,11
41465,9
41466,8
41467,8
41468,9
41469,0
41470,2
41471,7
41472,5
41473,3
41474,2
41475,3
41476,9
41477,7
41478,6
41479,0
41480,5
41481,7
41482,5
41483,6
41484,3
41485,4
41486,4
41487,10
41488,4
41489,5
41490,7
41491,6
41492,9
41493,5
41494,5
41495,9
41496,7
41497,10
41498,8
41499,8
41500,6
41501,6
41502,1
41503,12
41504,2
41505,2
41506,5
41507,4
41508,1
41509,8
41510,3
41511,2
41512,10
41513,10
41514,1
41515,8
41516,11
41517,5
41518,10
41519,0
41520,7
41521,9
41522,3
41523,5
41524,8
41525,4
41526,10
41527,10
41528,5
41529,1
41530,3
41531,7
41532,7
41533,4
41534,2
41535,6
41536,4
41537,3
41538,9
41539,6
41540,2
41541,7
41542,9
41543,9
41544,8
41545,6
41546,3
41547,7
41548,7
41549,7
41550,5
41551,8
41552,6
41553,5
41554,7
41555,2
41556,13
41557,7
41558,6
41559,5
41560,11
41561,2
41562,6
41563,4
41564,4
41565,6
41566,3
41567,5
41568,8
41569,5
41570,9
41571,6
41572,2
41573,6
41574,4
41575,9
41576,9
41577,0
41578,3
41579,4
41580,0
41581,2
41582,3
41583,3
41584,8
41585,3
41586,4
41587,8
41588,6
41589,6
41590,7
41591,5
41592,7
41593,1
41594,9
41595,1
41596,2
41597,9
41598,2
41599,3
41600,14
41601,5
41602,7
41603,2
41604,3
41605,5
41606,6
41607,9
41608,5
41609,11
41610,4
41611,5
41612,13
41613,6
41614,3
41615,6
41616,7
41617,1
41618,12
41619,2
41620,2
41621,7
41622,3
41623,8
41624,11
41625,4
41626,10
41627,10
41628,9
41629,4
41630,6
41631,6
41632,4
41633,9
41634,3
41635,4
41636,11
41637,10
41638,2
41639,12
41640,8
41641,3
41642,7
41643,2
41644,0
41645,3
41646,8
41647,4
41648,3
41649,7
41650,2
41651,3
41652,4
41653,2
41654,1
41655,6
41656,3
41657,5
41658,9
41659,3
41660,7
41661,9
41662,3
41663,4
41664,13
41665,1
41666,1
41667,5
41668,4
41669,2
41670,5
41671,0
41672,2
41673,11
41674,7
41675,4
41676,7
41677,7
41678,7
41679,11
41680,3
41681,7
41682,3
41683,10
41684,2
41685,2
41686,3
41687,10
41688,8
41689,8
41690,7
41691,6
41692,9
41693,3
41694,4
41695,2
41696,6
41697,6
41698,5
41699,7
41700,5
41701,7
41702,1
41703,8
41704,10
41705,9
41706,4
41707,16
41708,4
41709,5
41710,13
41711,9
41712,4
41713,11
41714,13
41715,7
41716,10
41717,15
41718,4
41719,3
41720,6
41721,2
41722,0
41723,12
41724,0
41725,4
41726,6
41727,1
41728,0
41729,2
41730,11
41731,3
41732,2
41733,4
41734,0
41735,6
41736,5
41737,0
41738,1
41739,6
41740,3
41741,7
41742,9
41743,2
41744,6
41745,3
41746,2
41747,12
41748,14
41749,3
41750,7
41751,11
41752,2
41753,8
41754,9
41755,6
41756,9
41757,13
41758,6
41759,2
41760,6
41761,6
41762,4
41763,10
41764,2
41765,3
41766,10
41767,3
41768,7
41769,12
41770,2
41771,9
41772,10
41773,9
41774,5
41775,6
41776,8
41777,4
41778,1
41779,7
41780,6
41781,3
41782,7
41783,3
41784,3
41785,11
41786,4
41787,3
41788,6
41789,1
41790,8
41791,0
41792,3
41793,5
41794,4
41795,7
41796,5
41797,4
41798,6
41799,5
41800,0
41801,5
41802,5
41803,1
41804,6
41805,8
41806,2
41807,5
41808,4
41809,4
41810,5
41811,8
41812,7
41813,9
41814,1
41815,10
41816,10
41817,6
41818,4
41819,4
41820,5
41821,6
41822,5
41823,3
41824,9
41825,7
41826,9
41827,9
41828,3
41829,7
41830,15
41831,3
41832,10
41833,7
41834,7
41835,7
41836,7
41837,2
41838,6
41839,6
41840,7
41841,10
41842,5
41843,5
41844,7
41845,5
41846,3
41847,7
41848,4
41849,3
41850,3
41851,5
41852,6
41853,3
41854,6
41855,0
41856,6
41857,4
41858,6
41859,9
41860,4
41861,1
41862,11
41863,2
41864,5
41865,7
41866,2
41867,9
41868,7
41869,7
41870,7
41871,6
41872,6
41873,5
41874,4
41875,6
41876,10
41877,6
41878,6
